word,onsets,offsets
of,197.4952,197.5952
the,197.5952,197.7852
ocean,197.7852,198.1639
so,198.7724,198.9174
you,198.9174,199.0674
can,199.0674,199.2374
imagine,199.2374,199.6774
my,199.6774,199.8174
surprise,199.8174,200.6621
when,200.9264,201.0914
at,201.0914,201.2114
daybreak,201.2114,202.2014
a,202.2014,202.2514
funny,202.2514,202.6114
little,202.6114,202.9414
voice,202.9414,203.4614
woke,203.4614,203.6814
me,203.6814,203.8014
up,203.8014,203.9847
it,204.7579,204.9329
said,204.9329,205.2478
please,205.9362,206.4662
draw,207.0199,207.1949
me,207.1949,207.3249
a,207.3249,207.4049
sheep,207.4049,208.0645
what,208.6232,209.0281
draw,209.901,210.056
me,210.056,210.246
a,210.246,210.286
sheep,210.286,210.9807
i,212.0082,212.1232
jumped,212.1232,212.4732
to,212.4732,212.5532
my,212.5532,212.7532
feet,212.7532,213.0332
as,213.0332,213.1432
if,213.1432,213.2732
i,213.2732,213.3732
d,213.3732,213.4532
been,213.4532,213.5832
struck,213.5832,213.9932
by,213.9932,214.1832
lightning,214.1832,214.7024
i,215.0366,215.1216
rubbed,215.1216,215.4316
my,215.4316,215.6416
eyes,215.6416,216.0814
i,216.66,216.725
took,216.725,216.925
a,216.925,216.965
good,216.965,217.375
look,217.375,217.645
around,217.645,218.095
me,218.095,218.2694
and,218.7881,219.0131
i,219.0131,219.1231
saw,219.1231,219.6831
a,219.6831,219.8331
quite,219.8331,220.2431
extraordinary,220.2431,221.1831
little,221.1831,221.4031
man,221.4031,221.8722
who,222.1166,222.1816
was,222.1816,222.3416
examining,222.3416,222.9816
me,222.9816,223.1016
seriously,223.1016,223.9066
here,224.7347,224.8997
is,224.8997,225.0097
the,225.0097,225.0897
best,225.0897,225.3997
portrait,225.3997,225.9197
that,225.9197,226.1597
later,226.1597,226.6097
i,226.6097,226.7197
managed,226.7197,227.1297
to,227.1297,227.1997
do,227.1997,227.3897
of,227.3897,227.4997
him,227.4997,227.7633
but,228.292,228.787
my,228.787,229.087
drawing,229.087,229.427
of,229.427,229.537
course,229.537,230.107
is,230.107,230.317
much,230.317,230.607
less,230.607,230.927
charming,230.927,231.407
than,231.407,231.557
its,231.557,231.707
model,231.707,232.0806
it,232.5494,232.6344
s,232.6344,232.6744
not,232.6744,232.8144
my,232.8144,233.0044
fault,233.0044,233.399
i,233.803,233.888
was,233.888,234.018
discouraged,234.018,234.708
in,234.708,234.798
my,234.798,234.948
career,234.948,235.348
as,235.348,235.468
a,235.468,235.508
painter,235.508,235.928
by,235.928,236.058
the,236.058,236.138
grownups,236.138,236.658
at,236.658,236.738
the,236.738,236.888
age,236.888,237.098
of,237.098,237.168
six,237.168,237.6418
and,238.0707,238.1657
i,238.1657,238.2657
hadn,238.2657,238.5857
t,238.5857,238.6157
learned,238.6157,238.9057
to,238.9057,238.9757
draw,238.9757,239.2057
anything,239.2057,239.6257
except,239.6257,240.1657
boa,240.1657,240.3957
constrictors,240.3957,241.1957
closed,241.1957,241.7257
and,241.7257,241.8457
open,241.8457,242.21400000000003
i,243.2266,243.6016
stared,243.6016,244.0216
at,244.0216,244.1416
this,244.1416,244.3416
sudden,244.3416,244.6916
apparition,244.6916,245.4716
wide,245.4716,245.9716
eyed,245.9716,246.2516
with,246.2516,246.3616
astonishment,246.3616,247.1255
remember,247.3399,248.0649
that,248.0649,248.2349
i,248.2349,248.3449
was,248.3449,248.5449
a,248.5449,248.5949
thousand,248.5949,249.2349
miles,249.2349,249.6949
from,249.6949,249.9549
any,249.9549,250.2749
inhabited,250.2749,250.8249
region,250.8249,251.2338
and,251.7026,251.8676
yet,251.8676,252.0776
this,252.0776,252.3076
little,252.3076,252.5476
fellow,252.5476,252.9476
seemed,252.9476,253.2976
neither,253.2976,253.7476
lost,253.7476,254.2176
nor,254.2176,254.5476
half,254.5476,254.8676
dead,254.8676,255.0676
with,255.0676,255.2476
fatigue,255.2476,255.7713
nor,256.0756,256.2406
starved,256.2406,256.8906
or,256.8906,257.0106
dying,257.0106,257.4306
of,257.4306,257.5306
thirst,257.5306,257.9606
or,257.9606,258.0406
fear,258.0406,258.4301
he,259.4478,259.5828
looked,259.5828,259.8328
nothing,259.8328,260.3328
like,260.3328,260.5928
a,260.5928,260.6328
child,260.6328,261.1928
lost,261.1928,261.4528
in,261.4528,261.5528
the,261.5528,261.6628
middle,261.6628,261.8728
of,261.8728,261.9928
the,261.9928,262.0628
desert,262.0628,262.8528
a,262.8528,262.8828
thousand,262.8828,263.5228
miles,263.5228,263.9928
from,263.9928,264.1528
any,264.1528,264.3628
inhabited,264.3628,264.9828
region,264.9828,265.4558
when,266.3986,266.5236
i,266.5236,266.6336
finally,266.6336,267.0636
managed,267.0636,267.4636
to,267.4636,267.5336
speak,267.5336,267.9536
i,267.9536,268.0736
said,268.0736,268.4131
what,269.4857,269.7307
are,269.7307,269.7707
you,269.7707,269.9207
doing,269.9207,270.2707
here,270.2707,270.6157
and,271.2791,271.4141
he,271.4141,271.5141
repeated,271.5141,272.2041
very,272.2041,272.5241
slowly,272.5241,273.1388
as,273.4879,273.6429
if,273.6429,273.7629
it,273.7629,273.8529
was,273.8529,273.9829
something,273.9829,274.4729
very,274.4729,274.9529
serious,274.9529,275.6876
